trial_id,model_spec,provider,model_skill,hint,effective_skill,logprob_readout,readout_method,task_id,difficulty_rank,manipulation,level,structure_high,token_budget,log2_budget,completion_tokens,log2_tokens,csr,csr_centred,paraphrase,replicate,flow_index,degenerate,breakpoint_steps
gemini:frontier-c|T12|high|h1|512|0,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,81,6.339850002884624,-2.9000000000000004,-2.6000000000000005,1,0,86.98209775570663,0,1.7443063727964994
gemini:frontier-c|T12|high|h1|512|1,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,71,6.149747119504682,-2.9000000000000004,-2.6000000000000005,1,1,98.52702558208912,0,0.5411922783599812
gemini:frontier-c|T12|high|h1|512|2,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,89,6.475733430966398,-2.9000000000000004,-2.6000000000000005,0,2,93.62594558804275,0,3.872217403773302
gemini:frontier-c|T12|high|h1|512|3,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,100,6.643856189774724,-2.9000000000000004,-2.6000000000000005,0,3,100.0,0,1.8309966706774445
gemini:frontier-c|T12|high|h1|512|4,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,168,7.392317422778761,-2.9000000000000004,-2.6000000000000005,0,4,97.19451892857562,0,1.4559057805860505
gemini:frontier-c|T12|high|h1|512|5,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,107,6.741466986401147,-2.9000000000000004,-2.6000000000000005,0,5,95.19424638834876,0,0.0
gemini:frontier-c|T12|high|h1|512|6,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,79,6.303780748177103,-2.9000000000000004,-2.6000000000000005,0,6,98.9455087625061,0,1.557199025103962
gemini:frontier-c|T12|high|h1|512|7,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,512,9.0,60,5.906890595608519,-2.9000000000000004,-2.6000000000000005,1,7,89.75736775823445,0,1.2352576933941086
gemini:frontier-c|T12|high|h1|2048|0,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,115,6.845490050944375,-2.9000000000000004,-2.6000000000000005,2,0,87.19961359497864,0,0.0
gemini:frontier-c|T12|high|h1|2048|1,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,71,6.149747119504682,-2.9000000000000004,-2.6000000000000005,1,1,,1,0.0
gemini:frontier-c|T12|high|h1|2048|2,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,107,6.741466986401147,-2.9000000000000004,-2.6000000000000005,2,2,98.93738125791255,0,0.0
gemini:frontier-c|T12|high|h1|2048|3,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,82,6.357552004618084,-2.9000000000000004,-2.6000000000000005,0,3,99.00424545324877,0,0.8454442021872561
gemini:frontier-c|T12|high|h1|2048|4,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,44,5.459431618637297,-2.9000000000000004,-2.6000000000000005,3,4,85.03668948288627,0,2.2450470758359122
gemini:frontier-c|T12|high|h1|2048|5,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,107,6.741466986401147,-2.9000000000000004,-2.6000000000000005,3,5,100.0,0,1.5771453690146544
gemini:frontier-c|T12|high|h1|2048|6,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,85,6.409390936137702,-2.9000000000000004,-2.6000000000000005,3,6,90.7035642676061,0,1.1720890936026753
gemini:frontier-c|T12|high|h1|2048|7,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,high,1,2048,11.0,62,5.954196310386875,-2.9000000000000004,-2.6000000000000005,3,7,84.28048751182078,0,2.715587249848565
gemini:frontier-c|T12|low|h0|128|0,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,73,6.189824558880018,-2.1,-1.8,0,0,94.00108459298917,0,1.3973632981159563
gemini:frontier-c|T12|low|h0|128|1,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,85,6.409390936137702,-2.1,-1.8,2,1,93.58458157645782,0,1.5948100204241973
gemini:frontier-c|T12|low|h0|128|2,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,128,7.0,-2.1,-1.8,0,2,88.37210592253034,0,0.3022835782488751
gemini:frontier-c|T12|low|h0|128|3,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,80,6.321928094887363,-2.1,-1.8,1,3,82.89214092781626,0,0.841423750788906
gemini:frontier-c|T12|low|h0|128|4,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,94,6.554588851677638,-2.1,-1.8,1,4,91.56063861028555,0,1.0855316386931928
gemini:frontier-c|T12|low|h0|128|5,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,128,7.0,-2.1,-1.8,3,5,87.42075679953388,0,0.6581714111929577
gemini:frontier-c|T12|low|h0|128|6,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,100,6.643856189774724,-2.1,-1.8,0,6,77.94292386275103,0,0.1094438756179037
gemini:frontier-c|T12|low|h0|128|7,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,128,7.0,60,5.906890595608519,-2.1,-1.8,2,7,92.04892604498575,0,3.499321873654228
gemini:frontier-c|T12|low|h0|512|0,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,122,6.930737337562887,-2.1,-1.8,2,0,76.94625165302084,0,1.6175506809701947
gemini:frontier-c|T12|low|h0|512|1,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,63,5.977279923499917,-2.1,-1.8,0,1,88.49813182811488,0,1.1286597906035563
gemini:frontier-c|T12|low|h0|512|2,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,64,6.0,-2.1,-1.8,3,2,,1,0.0
gemini:frontier-c|T12|low|h0|512|3,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,79,6.303780748177103,-2.1,-1.8,2,3,86.05553386680369,0,0.7964769475205034
gemini:frontier-c|T12|low|h0|512|4,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,59,5.882643049361842,-2.1,-1.8,0,4,85.39655769810842,0,0.0
gemini:frontier-c|T12|low|h0|512|5,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,107,6.741466986401147,-2.1,-1.8,2,5,90.43527281983026,0,2.4519867930765624
gemini:frontier-c|T12|low|h0|512|6,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,138,7.108524456778169,-2.1,-1.8,1,6,98.82672660331387,0,1.6901623435510391
gemini:frontier-c|T12|low|h0|512|7,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,512,9.0,74,6.20945336562895,-2.1,-1.8,0,7,96.22585598615667,0,1.3276418534848
gemini:frontier-c|T12|low|h0|2048|0,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,73,6.189824558880018,-2.1,-1.8,2,0,100.0,0,2.0601414562698954
gemini:frontier-c|T12|low|h0|2048|1,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,51,5.672425341971495,-2.1,-1.8,3,1,83.7476358378737,0,1.1775500708613305
gemini:frontier-c|T12|low|h0|2048|2,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,96,6.584962500721156,-2.1,-1.8,0,2,95.92935565391532,0,1.7874508849055433
gemini:frontier-c|T12|low|h0|2048|3,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,63,5.977279923499917,-2.1,-1.8,0,3,84.26851164336495,0,0.8406971050516561
gemini:frontier-c|T12|low|h0|2048|4,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,96,6.584962500721156,-2.1,-1.8,0,4,96.48148967845148,0,0.0
gemini:frontier-c|T12|low|h0|2048|5,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,155,7.2761244052742375,-2.1,-1.8,1,5,100.0,0,0.8622800517861261
gemini:frontier-c|T12|low|h0|2048|6,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,113,6.820178962415188,-2.1,-1.8,2,6,83.56645967433828,0,1.2028777123902583
gemini:frontier-c|T12|low|h0|2048|7,gemini:frontier-c,gemini,3.1,0,3.1,True,logprob,T12,1,ambiguity,low,0,2048,11.0,162,7.339850002884624,-2.1,-1.8,0,7,96.30462780693881,0,1.5554366320073414
gemini:frontier-c|T12|low|h1|128|0,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,58,5.857980995127572,-2.9000000000000004,-2.6000000000000005,2,0,96.87448765292835,0,1.997676514904586
gemini:frontier-c|T12|low|h1|128|1,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,42,5.392317422778761,-2.9000000000000004,-2.6000000000000005,1,1,89.10834170697022,0,2.476837897097727
gemini:frontier-c|T12|low|h1|128|2,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,59,5.882643049361842,-2.9000000000000004,-2.6000000000000005,3,2,75.62206618423225,0,0.8159580138076244
gemini:frontier-c|T12|low|h1|128|3,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,87,6.442943495848728,-2.9000000000000004,-2.6000000000000005,0,3,99.30968532802284,0,2.0911922235367753
gemini:frontier-c|T12|low|h1|128|4,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,75,6.22881869049588,-2.9000000000000004,-2.6000000000000005,3,4,88.41445990082381,0,2.1293482413392852
gemini:frontier-c|T12|low|h1|128|5,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,99,6.6293566200796095,-2.9000000000000004,-2.6000000000000005,3,5,81.16368975697164,0,2.1858507371051807
gemini:frontier-c|T12|low|h1|128|6,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,55,5.78135971352466,-2.9000000000000004,-2.6000000000000005,0,6,93.1091676470029,0,0.6073935618651748
gemini:frontier-c|T12|low|h1|128|7,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,128,7.0,128,7.0,-2.9000000000000004,-2.6000000000000005,3,7,78.69147320463385,0,1.0301919062858358
gemini:frontier-c|T12|low|h1|512|0,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,95,6.569855608330948,-2.9000000000000004,-2.6000000000000005,0,0,89.62319151775584,0,1.1592363139282928
gemini:frontier-c|T12|low|h1|512|1,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,86,6.426264754702098,-2.9000000000000004,-2.6000000000000005,0,1,97.2036861697987,0,0.0
gemini:frontier-c|T12|low|h1|512|2,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,69,6.108524456778169,-2.9000000000000004,-2.6000000000000005,2,2,85.55711923508453,0,1.1079335942556847
gemini:frontier-c|T12|low|h1|512|3,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,130,7.022367813028454,-2.9000000000000004,-2.6000000000000005,1,3,96.98693457890128,0,0.0
gemini:frontier-c|T12|low|h1|512|4,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,136,7.087462841250339,-2.9000000000000004,-2.6000000000000005,2,4,,1,1.5505320416105184
gemini:frontier-c|T12|low|h1|512|5,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,72,6.169925001442312,-2.9000000000000004,-2.6000000000000005,0,5,88.33088737686683,0,0.0
gemini:frontier-c|T12|low|h1|512|6,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,77,6.266786540694901,-2.9000000000000004,-2.6000000000000005,1,6,92.6110825088467,0,1.0786968148554732
gemini:frontier-c|T12|low|h1|512|7,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,512,9.0,112,6.807354922057604,-2.9000000000000004,-2.6000000000000005,3,7,89.84919858525814,0,0.7049439544171481
gemini:frontier-c|T12|low|h1|2048|0,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,91,6.507794640198696,-2.9000000000000004,-2.6000000000000005,2,0,91.55424054999553,0,0.0
gemini:frontier-c|T12|low|h1|2048|1,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,56,5.807354922057604,-2.9000000000000004,-2.6000000000000005,0,1,91.22294377378282,0,1.7029098313272393
gemini:frontier-c|T12|low|h1|2048|2,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,72,6.169925001442312,-2.9000000000000004,-2.6000000000000005,2,2,75.75402298872437,0,2.0193980706742374
gemini:frontier-c|T12|low|h1|2048|3,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,64,6.0,-2.9000000000000004,-2.6000000000000005,2,3,81.10714433761827,0,2.269930823893917
gemini:frontier-c|T12|low|h1|2048|4,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,55,5.78135971352466,-2.9000000000000004,-2.6000000000000005,0,4,90.08030471102188,0,0.8814183601783929
gemini:frontier-c|T12|low|h1|2048|5,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,57,5.832890014164741,-2.9000000000000004,-2.6000000000000005,1,5,100.0,0,0.2373728568718404
gemini:frontier-c|T12|low|h1|2048|6,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,101,6.658211482751795,-2.9000000000000004,-2.6000000000000005,1,6,88.07312145920066,0,4.571542372076662
gemini:frontier-c|T12|low|h1|2048|7,gemini:frontier-c,gemini,3.1,1,3.9000000000000004,True,logprob,T12,1,ambiguity,low,0,2048,11.0,64,6.0,-2.9000000000000004,-2.6000000000000005,2,7,93.09405442374377,0,2.88063071544935
gemini:mid-c|T01|high|h0|128|0,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,17,4.087462841250339,-2.3,-1.9999999999999998,0,0,68.13523655013674,0,1.15300868332368
gemini:mid-c|T01|high|h0|128|1,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,43,5.426264754702098,-2.3,-1.9999999999999998,0,1,64.46994673206154,0,1.3822062547585825
gemini:mid-c|T01|high|h0|128|2,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,67,6.066089190457772,-2.3,-1.9999999999999998,1,2,64.81535266230044,0,0.813286101940713
gemini:mid-c|T01|high|h0|128|3,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,44,5.459431618637297,-2.3,-1.9999999999999998,0,3,70.9296412908913,0,2.7363715493165732
gemini:mid-c|T01|high|h0|128|4,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,30,4.906890595608519,-2.3,-1.9999999999999998,2,4,55.873281589317244,0,2.542280454793886
gemini:mid-c|T01|high|h0|128|5,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,45,5.491853096329675,-2.3,-1.9999999999999998,3,5,79.383332104983,0,2.9244679880214113
gemini:mid-c|T01|high|h0|128|6,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,21,4.392317422778761,-2.3,-1.9999999999999998,3,6,68.74877279558571,0,2.6776712794933974
gemini:mid-c|T01|high|h0|128|7,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,128,7.0,42,5.392317422778761,-2.3,-1.9999999999999998,0,7,67.77102417549828,0,0.4558621993511729
gemini:mid-c|T01|high|h0|512|0,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,37,5.20945336562895,-2.3,-1.9999999999999998,1,0,54.91297186667022,0,0.8329914370454627
gemini:mid-c|T01|high|h0|512|1,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,51,5.672425341971495,-2.3,-1.9999999999999998,1,1,73.6176585432264,0,0.4886536026029197
gemini:mid-c|T01|high|h0|512|2,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,52,5.700439718141092,-2.3,-1.9999999999999998,2,2,76.5970198716476,0,0.4098103664877871
gemini:mid-c|T01|high|h0|512|3,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,54,5.754887502163468,-2.3,-1.9999999999999998,3,3,67.27368051897959,0,0.04034341470547598
gemini:mid-c|T01|high|h0|512|4,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,23,4.523561956057013,-2.3,-1.9999999999999998,1,4,70.23172761046477,0,0.08746911044497874
gemini:mid-c|T01|high|h0|512|5,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,34,5.087462841250339,-2.3,-1.9999999999999998,2,5,72.39611032605312,0,1.5652104441229417
gemini:mid-c|T01|high|h0|512|6,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,69,6.108524456778169,-2.3,-1.9999999999999998,3,6,71.90490518345656,0,1.7643771442458585
gemini:mid-c|T01|high|h0|512|7,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,512,9.0,46,5.523561956057013,-2.3,-1.9999999999999998,3,7,58.40745434411756,0,1.7972713151495614
gemini:mid-c|T01|high|h0|2048|0,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,81,6.339850002884624,-2.3,-1.9999999999999998,3,0,77.58217370083115,0,1.4680520018085663
gemini:mid-c|T01|high|h0|2048|1,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,39,5.285402218862249,-2.3,-1.9999999999999998,2,1,65.25810317456998,0,1.1668207207217394
gemini:mid-c|T01|high|h0|2048|2,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,65,6.022367813028454,-2.3,-1.9999999999999998,0,2,80.46829969442622,0,2.2988272591402694
gemini:mid-c|T01|high|h0|2048|3,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,47,5.554588851677638,-2.3,-1.9999999999999998,1,3,72.93658361281587,0,0.5458906653561956
gemini:mid-c|T01|high|h0|2048|4,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,63,5.977279923499917,-2.3,-1.9999999999999998,0,4,,1,0.0
gemini:mid-c|T01|high|h0|2048|5,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,47,5.554588851677638,-2.3,-1.9999999999999998,2,5,66.62941707963077,0,0.0
gemini:mid-c|T01|high|h0|2048|6,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,45,5.491853096329675,-2.3,-1.9999999999999998,2,6,70.2719807656732,0,2.288426830583502
gemini:mid-c|T01|high|h0|2048|7,gemini:mid-c,gemini,2.3,0,2.3,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,32,5.0,-2.3,-1.9999999999999998,0,7,75.93143186413127,0,1.2243527623404071
gemini:mid-c|T01|high|h1|128|0,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,29,4.857980995127572,-3.0999999999999996,-2.8,3,0,64.09885848304228,0,3.085495695423979
gemini:mid-c|T01|high|h1|128|1,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,34,5.087462841250339,-3.0999999999999996,-2.8,1,1,63.83812206798233,0,1.6765217400607741
gemini:mid-c|T01|high|h1|128|2,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,43,5.426264754702098,-3.0999999999999996,-2.8,2,2,68.10228458419917,0,0.0
gemini:mid-c|T01|high|h1|128|3,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,30,4.906890595608519,-3.0999999999999996,-2.8,3,3,65.2932252386397,0,1.7440455634854914
gemini:mid-c|T01|high|h1|128|4,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,50,5.643856189774724,-3.0999999999999996,-2.8,3,4,60.13709991265481,0,2.825763985911374
gemini:mid-c|T01|high|h1|128|5,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,29,4.857980995127572,-3.0999999999999996,-2.8,3,5,57.07302942839961,0,0.0
gemini:mid-c|T01|high|h1|128|6,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,56,5.807354922057604,-3.0999999999999996,-2.8,0,6,69.16728616183778,0,2.97772602214118
gemini:mid-c|T01|high|h1|128|7,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,128,7.0,43,5.426264754702098,-3.0999999999999996,-2.8,3,7,69.11682590929861,0,0.7329214844366022
gemini:mid-c|T01|high|h1|512|0,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,33,5.044394119358453,-3.0999999999999996,-2.8,3,0,58.00241670406051,0,2.373017147821913
gemini:mid-c|T01|high|h1|512|1,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,18,4.169925001442312,-3.0999999999999996,-2.8,3,1,61.34885008850425,0,1.689093585465611
gemini:mid-c|T01|high|h1|512|2,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,64,6.0,-3.0999999999999996,-2.8,3,2,76.84990374408491,0,0.14067480568441337
gemini:mid-c|T01|high|h1|512|3,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,36,5.169925001442312,-3.0999999999999996,-2.8,1,3,,1,0.13960229942358304
gemini:mid-c|T01|high|h1|512|4,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,29,4.857980995127572,-3.0999999999999996,-2.8,1,4,69.10490598224817,0,0.0
gemini:mid-c|T01|high|h1|512|5,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,50,5.643856189774724,-3.0999999999999996,-2.8,3,5,58.801712052472176,0,1.2482136670447628
gemini:mid-c|T01|high|h1|512|6,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,46,5.523561956057013,-3.0999999999999996,-2.8,3,6,71.82477432992208,0,1.7379675324585278
gemini:mid-c|T01|high|h1|512|7,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,512,9.0,27,4.754887502163468,-3.0999999999999996,-2.8,0,7,65.09269221214521,0,0.8924648886085631
gemini:mid-c|T01|high|h1|2048|0,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,37,5.20945336562895,-3.0999999999999996,-2.8,0,0,76.09873640735772,0,1.0416370954090248
gemini:mid-c|T01|high|h1|2048|1,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,37,5.20945336562895,-3.0999999999999996,-2.8,0,1,75.00486305570698,0,2.2373662588611642
gemini:mid-c|T01|high|h1|2048|2,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,45,5.491853096329675,-3.0999999999999996,-2.8,1,2,77.98060925696161,0,0.5712901620454953
gemini:mid-c|T01|high|h1|2048|3,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,37,5.20945336562895,-3.0999999999999996,-2.8,2,3,67.16831407852142,0,0.0
gemini:mid-c|T01|high|h1|2048|4,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,71,6.149747119504682,-3.0999999999999996,-2.8,3,4,82.57138248294395,0,1.1501509764077829
gemini:mid-c|T01|high|h1|2048|5,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,69,6.108524456778169,-3.0999999999999996,-2.8,2,5,76.18477265416743,0,0.0
gemini:mid-c|T01|high|h1|2048|6,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,44,5.459431618637297,-3.0999999999999996,-2.8,2,6,71.4149872309483,0,1.669925332877696
gemini:mid-c|T01|high|h1|2048|7,gemini:mid-c,gemini,2.3,1,3.0999999999999996,True,logprob,T01,0,goal_clarity,high,1,2048,11.0,45,5.491853096329675,-3.0999999999999996,-2.8,0,7,84.58729073313994,0,1.3518073544126927
